SK|RESULT_CACHE|RESULT_CACHE_TS
766|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:49.601894
767|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:49.702129
768|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:49.839025
769|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:49.958665
770|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.049323
771|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.158540
772|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.255828
773|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.389227
774|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.499972
775|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.608323
776|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.720173
777|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.892518
778|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:50.991592
779|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.091587
780|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.190192
781|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.296859
782|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.416538
783|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.513302
784|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.702360
785|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.819318
786|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:51.916384
787|OLYMPIA,WA<+>12%@%AUSTIN,TX<+>1%@%MANCHESTER ,NH<+>19%@%YORK,PA<+>13%@%EUGENE,OR<+>4%@%HOUSTON,TX<+>34%@%PHILADELPHIA,PA<+>3%@%MIDDLETOWN,WV<+>14%@%ELPASO,TX<+>7%@%ROCKSPRNG,WY<+>26%@%HARTFORD,CT<+>10%@%PERU,IL<+>5%@%BRICK,NJ<+>25%@%HUNTSVILLE,AL<+>27%@%DALLAS,TX<+>9%@%WACO,TX<+>23%@%SEATTLE,WA<+>8%@%KNOXVILLE,TN<+>15%@%FLAGSTAFF,AZ<+>6%@%COLUMBUS,IN<+>18%@%EUREKA,CA<+>17%@%FORTWORTH,TX<+>33%@%KOKOMO,IN<+>11%@%LANCASTER,PA<+>20%@%BIRMINGHAM,AL<+>36%@%SAN DIEGO,CA<+>31%@%CONCORD,NH<+>24%@%NEWORLEANS,LA<+>22%@%PORTLAND,OR<+>21%@%BATONROUGE,LA<+>32%@%BLOOMNGTN,IL<+>2%@%MACON,GA<+>30%@%TACOMA,WA<+>37%@%PITTSBURGH,PA<+>29%@%JACKSON,MI<+>16%@%HERSHEY,PA<+>28%@%BILOXI,MI<+>35%@%|2023-09-20 00:55:52.010466
